Radiology_PL ART DUP EXT UP UNI LMTD PORT LEFT,3
Physician _Physician Resident Note,3
Radiology_P NEONATAL HIP PORT,13
Radiology_CT TRACHEA W/C & W/3D REND,27
Respiratory _Resp. Care note,1
Rehab Services_Physical Therapy Contact Note,161
Radiology_CTA LOWER EXT W/&W/O C & RECONS,2
Physician _Kurland Accept Note- MICU,1
Radiology_B ART DUP EXT LO UNI;F/U BILAT,3
Radiology_MR ABDOMEN W/CONTRAST,10
Radiology_P COMPLETE GU U.S. (BLADDER & RENAL) PORT,11
Consult_Electrophysiology,8
Radiology_US MSK FOOT/TOE,1
Radiology_MR THIGH W&W/O CONTRAST,4
Radiology_GUIDANCE FOR DRAINAGE/SPECIMEN COLLECTION,4
Radiology_INJ/ASP MAJOR JT W/FLUORO,71
Physician _Physician Resident/attending Progress Note - MICU,26
Case Management _Discharge Plan - LTACH Transfer,1
Radiology_CT UP LIMB W/O C & RECONS,2
Radiology_P CHEST WALL U.S. SCAN PORT,1
Radiology_CT CHEST W/CONTRAST,7225
Case Management _Case Management Assessment and Discharge Planning,1
Radiology_P ABDOMEN U.S. (PORTABLE) PORT,5
Physician _MICU - Resident Progress Note,4
Radiology_SHUNT STUDY,3
Radiology_B FOREARM (AP & LAT) BILAT,27
Radiology_R HAND (AP & LAT) SOFT TISSUE RIGHT,10
Radiology_CARDIAC PERFUSION DOBUTAMINE,1
Radiology_CTA TORSO,3
Radiology_PR FOOT 2 VIEWS PORT RIGHT,4
Radiology_R UPPER EXTREMITY FLUORO WITHOUT RADIOLOGIST RIGHT,26
Radiology_SAME DAY ADD'L VIEW MAMMOGRAM,2
Radiology_AVF/DUPLEX HEMO/DIAL ACCESS,18
Radiology_B RENAL TRANSPLANT U.S. BILAT,5
Rehab Services_Speech Therapy Follow-Up,1
Consult_Cardiology consult,2
Physician _Physician Attending / Resident Admission Note - MI,10
Radiology_OL TIB/FIB (AP & LAT) IN O.R. LEFT,22
Radiology_NEONATAL HIP,5
Nursing_ICU Note - CVI,1
Radiology_OO ENTIRE SPINE (AP & LAT ONLY) IN O.R. IN O.R.,1
Radiology_CAROT/CEREB BI,1
Case Management _Case Mangement Planning,1
Radiology_THY NODULE CLINIC BX,3
Case Management _Case Management - Discharge Planning,2
Radiology_MECKEL'S SCAN,12
Pharmacy_Precedex,1
General_Medical student Progress Note - MICU,2
Radiology_BILAT PUL SEL ANGIOGRAPHY,1
Consult_Post-Arrest Consult Service,1
Radiology_BP WRIST(3 + VIEWS) BILAT PORT,15
Radiology_CT PELVIS W&W/O C,205
Radiology_P L-SPINE (AP & LAT) PORT,7
"Radiology_P RIB, UNILAT (NO CXR) PORT",1
Radiology_THY BX BY MCARDLE,12
General_EP Service,4
"Radiology_L ANKLE (AP, LAT & OBLIQUE) LEFT",84
Radiology_EMERG. LOWER EXT VEINS,1
Case Management _Initial Patient Assessment - Case Management,1
General_Attending Note,4
Radiology_L CHEST FLUORO WITHOUT RADIOLOGIST LEFT,1
Radiology_CARDIAC PERFUSION,259
Physician _Physician Resident-Attending Progress Note,5
"Radiology_G TUBE PLACMENT, ALL INCL.",182
General_critical care attending PN,5
Physician _Resident Admission note,2
Radiology_LP HAND (AP & LAT) SOFT TISSUE LEFT PORT,5
Physician _ICU Event Note - Family meeting,4
Radiology_BX-NEEDLE LIVER BY RADIOLOGIST,459
Radiology_MR 3D RENDERING W/POST PROCESSING ON INDEPENDENT WS,245
Radiology_R NAVICULAR (SCAPHOID ONLY) 4 VIEWS RIGHT,2
Radiology_R MR HIP W&W/O CONTRAST RIGHT,19
Radiology_ENDO STENT GRAFT THORACIC ANEURYSM W/SUB,1
"Radiology_SINUSES (WATERS, CALDWELL & LAT)",2
Radiology_B 47525-50 BILAT CHNG PERC BIL DRAIN CATH BILAT,1
Rehab Services_Deferred Swallow Follow Up,5
Radiology_VOIDING CYSTOGRAM,36
Radiology_CT TORSO W/O CONTRAST,7
Rehab Services_Progress note,1
Rehab Services_Repeat PMV Evaluation,10
Physician _Cardiology Attending Consult Addendum,2
General_MRI Consent,1
Radiology_LP TIB/FIB (AP & LAT) SOFT TISSUE LEFT PORT,2
Radiology_CT RENAL BX W/RADIOLOGIST,14
General_Cardiology Fellow Addendum to Housestaff admission,1
Radiology_MR CHEST/MEDIASTINUM W&W/O CONTRAST,41
Radiology_MRA CERVICAL SPINE,4
"Radiology_LO ELBOW (AP, LAT & OBLIQUE) LEFT IN O.R.",4
Radiology_P MANDIBLE (PANOREX ONLY) PORT,4
General_critical care progress note,1
Radiology_CTA ABD & PELVIS,137
Radiology_2ND ORDER THOR/BRACHIOCEPHALIC,1
Radiology_INT/SHTH NOT/GUID EP NON-LASER,18
Physician _Physician Felllow / Attending Progress Note - MICU,7
Radiology_MRA LIVER W&W/O CONTRAST,2
Radiology_ERCP S&I (74330),446
Radiology_FISTULOGRAM/SINOGRAM,119
Radiology_R INJ/ASP MAJOR JT W/FLUORO RIGHT,4
Radiology_MR SPINAL CANAL LIMITED W/ CONTRAST,3
Radiology_P C-SPINE (PORTABLE) PORT,1
Radiology_PO ABD (SINGLE VIEW ONLY) PORT IN O.R.,1
Radiology_CT DENTASCAN MAX/MANDIBLE,1
Radiology_P TRACHEA PORT,1
Radiology_R MR HIP W/CONTRAST RIGHT,1
Radiology_B FOOT (AP & LAT) SOFT TISSUE BILAT,3
Radiology_P BABYGRAM (CHEST & ABDOMEN) PORT,482
Radiology_CT CYSTOGRAM (PEL) W/O CONTRAST,12
"Radiology_P RETRO UROGRAM (74450,51610) PORT",1
Radiology_PTA BRACHIOCEPHAL EA VESSEL,23
Radiology_O C-SPINE NON-TRAUMA 2-3 VIEWS IN O.R.,183
Physician _ICU Progress Note - family meeting,1
"Radiology_C-SPINE, NON-TRAUMA (WITH FLEX, EXT & OBLS)",2
Radiology_MR LIVER WITH CONTRAST,6
Radiology_US CHEST WALL SOFT TISSUE,6
"Radiology_CT,CORONAL,SAGITAL,OBL RECONSTRUCTION",15
"Radiology_MRA TOTAL AORTA (CHEST,ABD,PELVIS) W&W/O CONTRAST",2
Radiology_CT NECK W/CONTRAST (EG:PAROTIDS),763
Radiology_R WRIST(3 + VIEWS) RIGHT,510
"Radiology_MR CARDIAC VELOCITY FLOW MAP, ADD-ON",29
"Radiology_RP SHOULDER (AP, NEUTRAL & AXILLARY) TRAUMA RIGHT PORT",23
Physician _Resident Admission Note / Attending Addendum,2
Radiology_L INJ/ASO MAJOR JT W/FLUORO LEFT,2
Radiology_L KNEE STANDING 2 VIEWS LEFT,9
Radiology_CT CERVICAL W&W/O CONSTRAST,13
Radiology_MECH REM OBSTRUCTION GI TUBES,4
Radiology_ANGIO THRU CATH F/UP,1
Radiology_RP VENOUS DUP EXT UNI (MAP/DVT) RIGHT PORT,3
Radiology_R HIP NAILING IN OR W/FILMS & FLUORO RIGHT,10
"Radiology_OL HAND (AP, LAT & OBLIQUE) IN O.R. LEFT",3
Rehab Services_Video Swallow Evaluation,27
Physician _ICU Atteding Note,1
Radiology_R US INTERMED JT ASP RIGHT,2
Radiology_O SELLA TURCICA (2 VIEWS) IN O.R.,3
Physician _MICU attending admission,2
Nursing_Nursing 2000-0700,8
"Radiology_R KNEE (AP, LAT & TUNNEL) RIGHT",13
Radiology_CAROTID/CEREBRAL UNILAT,46
Physician _ICU Event and Death NOte,1
Physician _Cardiology Weekend Consult Attending,1
Radiology_US DRAIN PELV ABSCESS,7
Radiology_OPR HIP UNILAT MIN 2 VIEWS IN O.R. PORT RIGHT,1
Consult_EP Consult follow-up,1
Physician _Cardiology consult note,6
Physician _CVICU note,13
Radiology_LUMBAR-SACRAL MYELOGRAM,1
Radiology_R MR HAND W/O CONTRAST RIGHT,2
Radiology_OLO WRIST(3 + VIEWS) IN O.R. LEFT IN O.R.,1
Radiology_BX PROST BY UROLOGIST,3
Radiology_DOPPLER FETAL UMBLICAL ART,1
Rehab Services_Green Dye Swallowing Evaluation,2
Radiology_THALLIUM SCAN FOR TUMOR,12
Radiology_L FOOT (AP & LAT) STANDING LEFT,17
"Radiology_RP KNEE (AP, LAT & OBLIQUE) RIGHT PORT",25
"Radiology_B RIB BILAT, W/AP CHEST BILAT",1
Rehab Services_Green Dye Bedside Swallow Evaluation,3
Physician _Physician Resident (Attending Addendum) Admission,1
Radiology_CAROTID SERIES COMPLETE,3366
Radiology_B DIG DIAGNOSTIC MAMMO BILATERAL BILAT,1
General_MICU Attending Admit Addendum,1
Radiology_R THUMB (AP & LATERAL) RIGHT,8
"Physician _Procedure note, LP",2
Radiology_BILIARY BIOSPY VIA T-TUBE,4
Physician _CCU Resident Progress Note,14
Radiology_R MR CALF W/O CONTRAST RIGHT,14
"Radiology_P PELVIS (AP, INLET & OUTLET) PORT",2
Social Work_progress note,1
Radiology_LP VENOUS DUP EXT UNI (MAP/DVT) LEFT PORT,1
Radiology_PORIES US NEEDLE LOCALIZATION,1
Radiology_O PELVIS W/JUDET VIEWS (3V) IN O.R.,8
Radiology_L KNEE (PORTABLE) LEFT,2
Radiology_R 36215 1SR ORDER THOR/BRACHIOCEPHALIC RIGHT,9
Radiology_EXT UNILAT A-GRAM,35
Nursing_Nursing,1
General_Addendum,1
Radiology_CT MAX/MAND DENTA SCAN,3
"Radiology_LO FINGER(S),2+VIEWS LEFT IN O.R.",2
Radiology_ENDO STENT GRAFT THORACIC ANEURYSM W/O SUBCLVN,2
Radiology_CT ETOH ABLATION/TPA INFUSION LIVER,4
Radiology_ENTIRE SPINE (AP & LAT ONLY),13
Physician _MICU Attending note,4
Physician _CCU Attending,5
Physician _MICU Attending Critical Care note,1
Radiology_L CT LOWER LIMB W/O CONTRAST LEFT,8
General_critical staff PN,1
Radiology_CT PANC BX,4
Radiology_LOP FEMUR (AP & LAT) LEFT IN O.R. PORT,2
Radiology_MR FUSION SCAN,34
"General_CCU - Admit Note, History and Physical",2
Radiology_L CT LOW EXT W&W/O C LEFT,6
Radiology_LOP UPPER EXTREMITY FLUORO WITHOUT RADIOLOGIST LEFT IN O.R. PORT,1
Physician _Attending / Resident Progress Note,1
Physician _ICU Attending Note Admission Note,1
Radiology_R MR FOOT W/O CONTRAST RIGHT,28
Physician _MICU attending PN,4
Radiology_L BABYGRAM CHEST DECUB ONLY (71035) LEFT,18
Radiology_XMR ENTEROGRAPHY (SMALL BOWELL),28
Radiology_INJ PROC. FOR MYLEO,14
Radiology_R 76936 GUID FOR COMPRESS/REPAIR OF AVF/PSEUDO RIGHT,1
Radiology_MYLEOGRAPHY ENTIRE SPINE,2
Radiology_O ABDOMEN (SUPINE ONLY) IN O.R.,92
Radiology_OPL UPPER EXTREMITY FLUORO WITHOUT RADIOLOGIST IN O.R. PORT LEFT,2
"Radiology_BABYGRAM LOWER EXT,MIN 2 VIEWS",1
Radiology_CHEST AP ONLY,53
"Radiology_WIRE LOCALIZATION, LUNG",3
Radiology_SVC FILTER PLACEMENT S&I,1
Radiology_R LOWER EXTREMITY FLUORO WITHOUT RADIOLOGIST RIGHT,80
"Radiology_R ARTHROGRAM,WRIST RIGHT",1
"Radiology_CHOLANGIOGRAM,IN OR W FILMS",48
"Radiology_PR WRIST, AP & LAT VIEWS PORT RIGHT",1
Radiology_OP CHEST (SINGLE VIEW) IN O.R. PORT,2
Radiology_B TIB/FIB (AP & LAT) BILAT,117
Case Management _DC Planning,45
Physician _Cardiology Follow-Up,2
Radiology_L VENOUS DUP UPPER EXT UNILATERAL LEFT,29
Radiology_ORBITS PRE-MRI (WATERS LOOK UP&DOWN),58
Radiology_IVP WITH TOMOGRAPHY,3
Radiology_C-SPINE TRAUMA W/OBLS & FLEX & EXT 6 VIEWS,5
Radiology_CONSULT READING BILATERAL MAMMOGRAM ONLY,1
"Radiology_O C-SPINE NON-TRAUMA W/OBLS, FLEX &EXT 5 VIEWS IN O.R.",2
Physician _Resident/Attending Admission Notes,2
Radiology_MRANGIO NECK WITH CONTRAST,2
Physician _Physician Resident attending  Progress Note - MICU,1
General_Line placement Note,1
Respiratory _Respiratory,2
Radiology_OPR LOWER EXTREMITY FLUORO WITHOUT RADIOLOGIST IN O.R. PORT RIGHT,3
Consult_Physician Consult Progress Note,25
Radiology_REPOSITION GTUBE THROUGH DUODENUM,13
Radiology_SMALL BOWEL ONLY (GASTROGRAF),22
Radiology_DRAINAGE HEMATOMA/FLUID,93
Radiology_CT COLON TECH ABD/PEL W/OC,7
Radiology_BP HUMERUS (AP & LAT) SOFT TISSUE BILAT PORT,1
Radiology_CT T-SPINE W/O CONTRAST,632
General_steroid dose clarification,1
Physician _Attending Event Note- ARREST and GIB,1
Rehab Services_Cancelled Bedside Swallow Evaluation,1
Physician _MICU Resident/Attending Transfer Note,1
Rehab Services_PMV Evaluation and Green-Dye Bedside Swallowing Ev,6
Physician _Critical Care Attending Addendum,3
"Radiology_RIB, UNILAT (NO CXR)",26
Radiology_RP TIB/FIB (AP & LAT) SOFT TISSUE RIGHT PORT,1
General_Cardiology Fellow Addendum to admission note,1
Physician _Attending Daily Progress Note,2
Radiology_P ABDOMEN (LAT DECUB ONLY) PORT,4
Physician _Electrophysiology Note,1
"Radiology_O C-SPINE, TRAUMA IN O.R.",10
Radiology_L VENOUS DUP EXT UNI (MAP/DVT) LEFT,173
Physician _CT insertion,2
Radiology_MRA KIDNEY W/C (ABD),5
Physician _ICU intensivist,4
Radiology_P BABYGRAM ABD WITH DECUB (74020) PORT,82
Radiology_B MR CALF W/O CONTRAST BILAT,2
Rehab Services_PMV Follow-Up,6
"Radiology_L-SPINE (AP,LAT,FLEX,EXT)",70
Radiology_CTA AORTA/BIFEM/ILIAC RUNOFF W/W&WO C AND RECONS,144
Radiology_PP C-SPINE NON-TRAUMA 2-3 VIEWS PORT PORT,1
Physician _Attending Family Meeting,1
Physician _Physician Resident and attending  Progress Note -,1
Rehab Services_Speech Therapy,1
General_attending,1
Radiology_CT L-SPINE W/ CONTRAST,77
Radiology_CT SINUS W/O CONTRAST FOR SURGICAL PLANNING,25
"Radiology_BP TOE(S), 2+ VIEW BILAT PORT",1
Physician _Critical care attending admit,1
Radiology_OP L-SPINE (AP & LAT) IN O.R. PORT,4
"Radiology_LP ELBOW, AP & LAT VIEWS LEFT PORT",10
Rehab Services_Aphasia Evaluation,1
Radiology_BP TIB/FIB (AP & LAT) SOFT TISSUE BILAT PORT,2
General_Resident Admission H&P,3
Physician _Attending Addendum to Resident MICU Admit Note,1
Radiology_NLSA CT CHEST WITHOUT CONTRAST,1
Physician _Physician Note,1
"Radiology_R MR ANKLE W/O C, LEX RIGHT",1
Radiology_P ART DUP EXT UP UNI OR LMTD PORT,17
Radiology_CHANGE PERC TUBE OR CATH W/CONTRAST,143
Radiology_B UPPER EXTREM VEINS US BILAT,11
Radiology_GUID FOR PSEUDOANUREYSM (INJECTION),9
Radiology_NECK SOFT TISSUES,71
Radiology_CT CHANGE PERCUTANEOUS TUBE,20
Radiology_LO SHOULDER 2-3 VIEWS NON TRAUMA LEFT IN O.R.,3
Radiology_P BABYGRAM CHEST DECUB ONLY (71035) PORT,3
Rehab Services_Repeat Swallowing Evaluation,2
Radiology_R STEREOTACTIC MAMMO CORE BIOPSY RIGHT,2
Radiology_R BABYGRAM CHEST DECUB ONLY (71035) RIGHT,9
Radiology_LP FOREARM (AP & LAT) LEFT PORT,31
General_critical care attending pn,1
Radiology_L CLAVICLE LEFT,120
Radiology_CT STEREOTAXIS NEURO W/ CONTRAST,19
General_Brief Death Note,1
Radiology_LPO SHOULDER 1 VIEW LEFT PORT IN O.R.,1
Radiology_P PARACENTESIS DIAG/THERAP W IMAGING GUID PORT,2
Physician _Subclavian Attempt,1
Radiology_OL SHOULDER 2-3 VIEWS NON TRAUMA IN O.R. LEFT,1
Radiology_FLUORO GUID FOR SPINE DIAG/THERAPEUTIC INJ,57
Radiology_PPL FEMUR (AP & LAT) PORT PORT LEFT,1
Radiology_BY SAME PHYSICIAN,5675
Radiology_PRP FEMUR (AP & LAT) PORT RIGHT PORT,1
Radiology_P CHEST (PRE-OP AP ONLY) PORT,165
Radiology_PP ABDOMEN (SUPINE ONLY) PORT PORT,15
Nursing_Nursing admit 0001 - 0700,5
Physician _ICU Attending  Note,19
Radiology_OB FEMUR (AP & LAT) IN O.R. BILAT,2
Radiology_THYROID BIOPSY BY RADIOLOGIST,38
Radiology_LP EMERG. LOWER EXT VEINS LEFT PORT,2
Physician _Cardiology f/u,12
Physician _Medical Student Progress Note,3
Radiology_MR CARDIAC W/FLOW/VEL P/P CONTRAST,73
Radiology_INTRO INTRO EXTREMITY ARTERY,2
Radiology_PERCU BALLON DILATION URETER,3
Radiology_FULL FETAL LOW RISK,3
Radiology_C=VAS-CATH OCCLUSION,1
Radiology_P CHEST (APICAL LORD ONLY) PORT,1
Physician _Surgical Critical Care Intensivist,1
Radiology_XT RENAL BX W/RENAL MD,6
Physician _Medical Student - CCU,5
General_EP f/u,3
Radiology_OP SPINAL FLUORO WITHOUT RADIOLOGIST IN O.R. PORT,3
Physician _Fellow/Attending Notes - MICU,12
General_Critical care admit note,1
Radiology_LIVER/SPLEEN SCAN,1
Case Management _Case Management Initial Discharge Planning Note,1
Radiology_R US MSK SHOULDER RIGHT,2
Physician _MICU Attending Note - Phone Call,1
Radiology_OLO TIB/FIB (AP & LAT) IN O.R. LEFT IN O.R.,4
Physician _family discussion,1
"Radiology_FLOURO GUIDE FRO BX, INJ, ASP ANY LOCATION",9
Physician _EP staff HVMA,1
Radiology_SACRUM/COCCYX,27
Radiology_RP UPPER EXTREM VEINS US RIGHT PORT,4
General_Attg Progress Note,1
Radiology_CT CHEST W/O CONTRAST,6507
"Radiology_CATHETER, DRAINAGE",46
Rehab Services_Bedside Swallow Evaluation and Communication,2
Physician _LP,1
General_discussion with daughter,1
Rehab Services_PMV Evaluation and Dispense,1
Rehab Services_Speech and Language Therapy,1
Case Management _Case Management Discharge Planning,3
"Radiology_OOR ANKLE (AP, LAT & OBLIQUE) IN O.R. IN O.R. RIGHT",1
"Radiology_PL FOOT AP,LAT & OBL PORT LEFT",2
Radiology_CT ABD W&W/O C,2542
Physician _Post Cath Check,1
Radiology_MRI CHEST/MEDIASTINUM W/O CONTRAST,36
Nursing_set as error,1
Physician _Resident Progress Note - MICU,10
Radiology_RR MR HIP W/O CONRAST RIGHT RIGHT,1
Radiology_MRA PELVIS,7
Radiology_R AP WRIST & HAND RIGHT,8
Radiology_ANGIOGRAPHY ARTERIO SHUNT,2
General_Procedure note,1
Physician _ICU Attending/Resident Note,1
Radiology_LAB RECONSTRUCTIONS,14
Physician _ERROR,1
Rehab Services_Attempted Bedside Evaluation,2
Physician _EP Consult Note,5
Rehab Services_Attempted FEES Exam,1
Radiology_MR FETAL,1
Case Management _Initial Assessment & Family Contact,1
Radiology_LP GLENO-HUMERAL SHOULDER (W/O Y VIEW) LEFT PORT,3
Radiology_EMERGENCY RENAL U.S.,6
Physician _Resident admission note,24
Pharmacy_BP meds,1
Radiology_RP US MSK SHOULDER RIGHT PORT,1
Radiology_GUIDANCE FOR ABSCESS (75989),67
Radiology_L US BREAST BX WITH CLIP PLACEMENT LEFT,1
Radiology_B ANKLE AP & LAT STANDING BILAT,23
Radiology_LOWER EXTREMITY FLUORO WITHOUT RADIOLOGIST,7
Radiology_R HIP 1 VIEW RIGHT,3
Radiology_C-SPINE OBLS ONLY 2 VIEWS,1
Radiology_CT UPPER LIMB W/O CONTRAST,10
Radiology_L US EXTREMITY NONVASCULAR LEFT,235
Case Management _Assessment and Dishcarge Planning,1
Radiology_CT GUIDANCE FOR BX,3
Radiology_REMOVE TUNNELED CENTRAL/PICC W/PORT,16
Radiology_MR SOFT TISSUE ENCK W/O CONTRAST,2
Physician _Resident Progress Note - CCU,5
Radiology_EXCH PERPHERAL W/O PORT,469
Radiology_L MRA UPER EXT LEFT,2
Physician _Addendum to Housestaff Admission Note,1
Physician _Attending / Resident Admission Note,1
Radiology_MR MEDIASTINUM,1
Nursing_Nursing 2100-0700,2
Radiology_TRANSCATH INTRO STENT,2
Physician _ArterialLineInsertionProcedureNote,3
Radiology_MRA KIDNEY W&W/O CONTRAST,47
General_CMO,1
General_ICU Event Note -- Family Meeting,1
Rehab Services_PT Contact Note,19
Pharmacy_ICU Attending Addendum,1
Radiology_ERCP BILIARY&PANCREAS BY GI UNIT,856
Radiology_P BABYGRAM AP ABD ONLY PORT,637
Radiology_L KNEE( (SINGLE VIEW) LEFT,15
Case Management _DISCHARGE PLAN,1
Physician _MICU ATTENDING Note,1
Radiology_B CT LOW EXT W/O C BILAT,49
Physician _Physician Felow/Attending Progress Note - MICU,4
"Radiology_RO WRIST, AP & LAT VIEWS RIGHT IN O.R.",8
Radiology_CT RFA LIVER 1 OR MORE,27
Radiology_US GUID TISSUE ABLATION,1
Radiology_CT TORSO W/CONTRAST,8
Physician _Resident / Attending Admit Notes,4
"Radiology_ULTRASOUND, AAA SCREENING",6
Radiology_MR RECTAL W & W/O CONTRAST,4
Physician _Attedning  Note,1
Radiology_R MR HIP W/O CONRAST RIGHT,37
Radiology_MRA THORACIC SPINE,4
Radiology_MR BRACHIAL PLEXUS W&W/O CONTRAST,23
Case Management _Initial Assessment & Discharge Plan,1
Radiology_L CT LOW.EXT W/C +RECONSTRUCTION LEFT,1
General_Physician Progress Note,1
"Radiology_B KNEE, STANDING (AP & LAT IN 30 DEG FLEX) BILAT",3
Radiology_LP ANKLE/FOOT (AP & LAT) SOFT TISSUE LEFT PORT,1
"Radiology_OR ELBOW, AP & LAT VIEWS IN O.R. RIGHT",1
Radiology_P ERCP S&I (74330) PORT,13
Radiology_C-SPINE SGL 1 VIEW,57
Physician _Cardiology- Electrophysiology Progress Note,2
Radiology_CT ABDOMEN W & W/O CONTRAST W/ONC TABLES,19
Radiology_ABDOMEN U.S. (PORTABLE),310
Physician _Procedure note - L femoral line,1
Pharmacy_Gentamicin,3
Physician _Chest tube procedure note,3
Radiology_B MRA LEG W&W/OC BILAT,8
"Radiology_L PATELLA (AP, LAT & SUNRISE) LEFT",18
Radiology_US INTR-OP 60 MINS,91
Radiology_C-SPINE FLEX AND EXT ONLY 2 VIEWS,211
Physician _Cardiology Fellow Note,4
Radiology_L SHARMA NEEDLE LOCALIZATION LEFT,1
General_cardiology consult note,2
Radiology_CHEST SGL VIEW/LINE PLACEMENT,38
Radiology_THYROGEN I-123 TOTAL BODY SCAN,2
Rehab Services_Deferred Swallow Evaluation,1
Radiology_RPO ABDOMEN (LAT DECUB ONLY) RIGHT PORT IN O.R.,1
Rehab Services_Attempted Repeat Bedside Swallowing Evaluation,1
Radiology_ERCP BILIARY&PANCREAS PORTABLY BY TECH,17
Physician _Physician Surgical Admission Note,1109
"Radiology_P CT ABD & PELVIS W & W/O CONTRAST, ADDL SECTIONS PORT",1
Radiology_RO FEMUR (AP & LAT) RIGHT IN O.R.,31
Nursing_Nursing AdmissionNote,2
General_LP,1
Physician _ICU Admission Note,4
Physician _ERROR; WRONG PATIENT,1
Radiology_BP ANKLE (2 VIEWS) BILAT PORT,3
"Radiology_R FOOT WEIGHTBEARING AP,MO,LAT RIGHT",1
General_CVICU Note,1
General_Speech Therapy,1
Radiology_REST THALLIUM,60
Radiology_BABYGRAM (CHEST ONLY),4250
"Radiology_L BX SUPERFISCAL CER,AXL OR ING LEFT",1
Radiology_BABYGRAM CHEST & ABD (2 FILMS STANDARD),5
Radiology_OL CLAVICLE IN O.R. LEFT,1
Radiology_MR BRACHIAL PLEXUS,21
Rehab Services_Speech-Language Aphasia Evaluation,2
Radiology_RP HIP UNILAT MIN 2 VIEWS RIGHT PORT,22
Radiology_CATH GUIDING INFUS/PERF,10
Radiology_FLUORO S&I PERC VERTEBRO/KYPHOPLASTY,2
Nursing_Case Management Continued Stay Review,1
Physician _EP NOTE,3
Radiology_TUBE THORACOSTOMY,1
Physician _Physician Fellow / Attending Progress Note - MICU,972
Radiology_ENDVASC REP ABD ANEUR RAD S&I,1
Radiology_O ENTIRE SPINE (AP & LAT ONLY) IN O.R.,2
Radiology_P US INTR-OP 90 MINS PORT,2
Physician _Event note,1
Physician _Resident Admission note - TSICU,1
Respiratory _RESPIRATORY CARE:,1
Radiology_LP UNILAT UP EXT VEINS US LEFT PORT,219
Radiology_VIEW THORACIC SPINE,4
Radiology_P HIP UNILAT MIN 2 VIEWS PORT,1
Radiology_L CT INJ/ASP MAJOR JOINT LEFT,1
Radiology_R CLAVICLE RIGHT,88
Radiology_PL BABYGRAM CHEST DECUB ONLY (71035) PORT LEFT,4
Radiology_PPP ABDOMEN (SUPINE ONLY) PORT PORT PORT,1
Radiology_SNARE-RETRIEVAL DEVICE INSERT,1
Radiology_P PARACENTESIS DIAG. OR THERAPEUTIC PORT,36
Physician _CVI-ICU note,2
General_Cardiology Fellow Addendum to Admission Note,3
Radiology_CAROTID/CERVICAL BILAT,19
Rehab Services_PMV Evaluation /Swallowing Evaluation,1
Radiology_CT CHEST W&W/O C,150
General_ICU Admission Note,1
Radiology_CTA CORONARY ARTERIES W/QUANTITATIVE CALCIUM,10
Radiology_OB F/U W/MEASUREMENTS,1
Radiology_OFFICE CONSULTATION,5
Physician _CVL Procedure Note,1
"Radiology_LP SHOULDER (AP, NEUTRAL & AXILLARY) TRAUMA LEFT PORT",39
Physician _Physician fellow Progress Note,7
General_MICU attending procedure note,1
Physician _Resident Progress Note- CCU,3
Physician _Physician/Attending Resident Admission Note,1
Radiology_R SCAPULA RIGHT,17
Radiology_L MAMMOGRAPHY SPECIMEN LEFT,10
Physician _Resident / Attending Note,1
Radiology_PTA ILIAC,3
"Radiology_REPEAT PERC MECH THROMBECTOMY/LYTIC INJ, VENOUS",1
Radiology_MR SHOULDER W&W/O CONTRAST,1
Radiology_MR PELVIS W&W/O CONTRAST,35
Rehab Services_Physical Therapy Progress Note,1290
Radiology_PERC PLCMT GASTROMY TUBE,194
Physician _Cardiology Consult Note,29
Radiology_O IVP NO TOMO IN O.R.,1
Radiology_MRA KIDNEY W/O C (ABD),1
General_Event Note,2
Radiology_CT 150CC NONIONIC CONTRAST,845
Pharmacy_Pharmacy - Vanco in CRRT,1
Radiology_CT LUMBAR W&W/O CONTRAST,26
Radiology_OR ANKLE (2 VIEWS) IN O.R. RIGHT,3
General_ICU Procedure Note,3
General_micu attending pn,11
Radiology_BONE DENSITOMETRY,83
Radiology_PR UNILAT UP EXT VEINS US PORT RIGHT,28
Radiology_OR WRIST(3 + VIEWS) IN O.R. RIGHT,8
Radiology_CT CARDIAC STRUCTURE/MORPH W/CTA W/O QUANTITATIVE CALCIUM,2
Physician _EP  Physician Note,2
"Radiology_P SINUSES, COMPLETE MIN 3 VIEWS PORT",2
Radiology_R TROYAN MAMMO NEEDLE LOCALIZATION RIGHT,2
Radiology_PR TIB/FIB (AP & LAT) PORT RIGHT,6
Radiology_L DIG DIAGNOSTIC MAMMO UNLIAT LEFT,18
Radiology_ATHERECTOMY BRACHIOCEPHALIC,2
Nursing_Nursing Note,18
Radiology_ANIOPLASTY EA ADD'LL PERIPHERAL,2
Consult_Physician Initial Consult Note,26
Radiology_IMPLANT VENOUS ACCESS PORT,92
Radiology_MR S.T. NECK W & W/O GADO,6
Physician _CCU Attending Physician Note,1
Radiology_OP ABDOMINAL FLUORO WITHOUT RADIOLOGIST IN O.R. PORT,5
"Radiology_L KNEE (AP, LAT & TUNNEL) LEFT",6
General_Cardiac Arrest Consult Service,1
"Radiology_UTERINE FIBROID EMBO, ALL INCLUSIVE",4
Radiology_NON-TUNNELED,547
Radiology_MR SPECTROSCOPY,27
Radiology_CT SINUS/MANDIBLE/MAXILLOFACIAL W/ CONTRAST,6
Radiology_OUTSIDE FILMS READ ONLY,152
General_Cardiology fellow addendum,4
Radiology_THYROGEN I-131 TOTAL BODY SCAN,1
General_MICU Overnight Fellow Admission,1
